,link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
6213,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3331-high-life-surquillo-lima-lima-madrid-inmobiliaria,High Life,-12.123799,-77.0041536,Av. Tomás Marsano 2353,Surquillo,En planos,"31 de Diciembre, 2026","Banco BANBIF, Banco BCP, BBVA, Banco Interbank, Banco Scotiabank","['Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,Flat Típico 2,Pisos: Entre 2 al 22,2,58.62 m2,"S/ 376,116"
2485,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3384-zentro-lince-lima-lima-central-inmobiliaria,ZENTRO,-12.0814558,-77.03416059999999,JR BARTOLOME HERRERA 250 LINCE,Lince,En planos,"31 de Diciembre, 2025",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Otros']",duplex,2,Piso: 15,3,144.00 m2,"S/ 725,000"
2476,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,Edificio Nitoa 4,-12.1022439,-77.020318,Av. Andrés Aramburú 962,Surquillo,En construcción,"31 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Techo Panorámico', 'Zona de Parrillas']",flat,TIPO 3,"Pisos: 15, 18, 20",2,50.55 m2,"S/ 400,000"
5246,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3010-lima-barranco-lima-lima-capac-asociados,LIMA,-12.1442897,-77.0231719,Av. San Martín 217,Barranco,En planos,"30 de Septiembre, 2025",Financiamiento Propio,"['Lobby', 'Otros']",flat,X202,Piso: 2,2,77.25 m2,"S/ 791,290"
2537,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2902-pradera-del-rimac-etapa-4-rimac-lima-lima-besco,Pradera del Rímac - Etapa 4,-12.015756776780997,-77.04296826808311,Av. Morro de Arica 205,Rimac,En construcción,"31 de Diciembre, 2024",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Club House', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,ETAPA 4 - TORRE 2 - FLAT - Tipo 3C,Piso: 1,3,63.48 m2,"S/ 329,300"
2609,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2353-condominio-home-ii-etapa-cayma-arequipa-arequipa-edifica,Condominio HOME - II Etapa,-16.38201697655964,-71.5494758590901,Prolongación Los Arces 538 - Cayma,Cayma,En construcción,"15 de Agosto, 2024",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Cuarto servicio', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Parque privado', 'Sala Bar', 'Sala de Niños', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Tipo 8AF,Piso: 1,2,63.10 m2,"S/ 478,618"
2718,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2816-hype-miraflores-lima-lima-capac-asociados,Hype,-12.1214529,-77.02678019999999,Esquina La Paz con Cantuarias,Miraflores,En planos,"31 de Marzo, 2026",Banco BCP,"['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de usos Múltiples', 'Salon Gourmet', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,6,Pisos: 18 y 20,1,57.50 m2,"S/ 626,882"
1066,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2387-verah-condominio-etapa-3-santiago-de-surco-lima-lima-akamai,Verah Condominio - Etapa 3,-12.143767024768092,-77.01270103209563,Jr. Peña Rivera 400 cruce con Jr. Diego Ferré,Santiago De Surco,En planos,"31 de Agosto, 2026",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,EDIF 9 - X04,Pisos: 5 y 6,3,73.19 m2,"S/ 352,000"
4337,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3197-luzzo-family-homes-cerro-colorado-arequipa-arequipa-anden,LUZZO Family Homes,-16.3702875,-71.5564844,"JCHV+VCJ, Arequipa 04017",Cerro Colorado,En planos,"31 de Diciembre, 2025",Otros,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,F01,Piso: 2,1,40.22 m2,"$ 62,140"
4814,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3327-colon-524-miraflores-lima-lima-constructora-magnifica,Colón 524,-12.1282973,-77.031466,Colón 524,Miraflores,En construcción,"31 de Diciembre, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Otros']",flat,TIPO Y05,Pisos: 6 y 8,2,75.30 m2,"$ 205,700"
6095,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg,Edificio Vista Brasil,-12.0937624409906,-77.06951558507207,Av. Brasil 3784,Magdalena Del Mar,Entrega inmediata,"31 de Octubre, 2023","Banco BANBIF, Banco BCP, BBVA, Banco Interbank, Banco Scotiabank","['Gimnasio', 'Sala de Niños', 'Zona de Parrillas', 'Otros']",flat,B2,Piso: 2,3,76.70 m2,"S/ 480,870"
1771,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1816-central-home-cercado-de-lima-lima-lima-casa-bonita,Central Home,-12.0736234,-77.034891,Av Petit Thouars 951,Cercado de lima,Entrega inmediata,"31 de Diciembre, 2022","Banco BANBIF, Banco BCP, BBVA, Banco de Comercio, Banco Pichincha, Banco GNB, Banco Interbank, Banco Scotiabank","['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Zona de Parrillas']",flat,Tipo 1,Piso: 3,3,69.75 m2,"S/ 494,900"
5228,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3211-las-praderas-chorrillos-lima-lima-tale-inmobiliaria,Las Praderas,-12.1768317,-76.99919310000001,"Av. Los Faisanes 485, Chorrillos 15054",Chorrillos,En planos,"31 de Diciembre, 2026",Otros,"['Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X18,Pisos: Entre 4 al 17,3,62.92 m2,"S/ 305,000"
4863,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3067-cosmos-miraflores-lima-lima-llosa-edificaciones-urban,COSMOS,-12.118554202086711,-77.03987712638173,óvalo julio ramon ribeyro,Miraflores,En planos,"30 de Julio, 2026",Financiamiento Propio,"['Gimnasio', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Salon Gourmet', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,8,Piso: 8,2,67.59 m2,"$ 190,333"
6386,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2415-le-rosier-miraflores-lima-lima-abril-grupo-inmobiliario,Le Rosier,-12.121167460688795,-77.01807035695455,Av. Roosevelt 5877 miraflores,Miraflores,En construcción,"31 de Mayo, 2025",Banco Scotiabank,"['Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,LRO X09,Pisos: 3 y 5,2,64.19 m2,"S/ 484,386"
4714,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2796-family-apartments-la-victoria-lima-lima-hl-desarrollos-inmobiliarios,Family Apartments,-12.0841883,-77.0248373,Jr. Alberto Barton 270 Esq. Jr. Ricardo Flores,La Victoria,En construcción,"31 de Julio, 2025","Banco Pichincha, Otros","['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Tipo 15,Piso: 18,1,45.64 m2,"S/ 312,730"
1820,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco,Alameda Central Condominio,-12.0475328,-77.0566513,"Av. Oscar R. Benavides 1140 (Ex Av. Colonial), esquina con Jr. Gaspar Hernandez, Cercado de Lima",Cercado de lima,En construcción,"28 de Febrero, 2025",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Cancha de Fulbito', 'Club House', 'Cuarto servicio', 'Jardin interior', 'Lobby', 'Parque privado', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,TORRE 2-1er Piso-TIPO 8,Piso: 1,3,65.31 m2,"S/ 339,800"
5141,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2940-amaranta-pueblo-libre-lima-lima-abril-grupo-inmobiliario,Amaranta,-12.0720557,-77.0628819,Av Bolivar 959,Pueblo Libre,En construcción,"30 de Enero, 2026",Banco Scotiabank,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Parque privado', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,AMT - 1804 al 2204,"Pisos: 18, 19, 20, 21, 22",3,76.88 m2,"S/ 520,975"
3281,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2642-rosario-in-miraflores-lima-lima-stella-inmobiliaria,ROSARIO IN,-12.115354968790566,-77.03758365755748,calle el rosario 342 -346 urb el rosario,Miraflores,En planos,"31 de Diciembre, 2025",Banco BCP,"['Boulevard peatonal', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 12,Piso: 8,2,109.75 m2,"$ 258,790"
6151,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1695-audacity-la-victoria-lima-lima-senda,AUDACITY,-12.088649467439891,-77.01097353081529,Javier Prado Este No. 1501,La Victoria,Entrega inmediata,"31 de Mayo, 2023",Banco BCP,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas']",flat,TIPO 5,"Pisos: 3, 6, 9",3,77.34 m2,"S/ 620,300"
6419,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2382-lasso-467-san-luis-lima-lima-promsal,Lasso 467,-12.074638222416803,-76.99624312188297,av. agustin de la rosa toro 467,San Luis,Entrega inmediata,"30 de Abril, 2024",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,4,Pisos: Entre 2 al 17,2,60.25 m2,"S/ 358,400"
4655,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2662-bertolotto-etapa-ii-san-miguel-lima-lima-grupo-tyc,Bertolotto - Etapa II,-12.0915197,-77.0828203,Av. Bertolotto 760,San Miguel,Entrega inmediata,"30 de Junio, 2023",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,1,Piso: 3,3,76.04 m2,"S/ 471,559"
4632,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2802-residencial-parque-marti-san-miguel-lima-lima-concreta-grupo-inmobiliario,Residencial Parque Martí,-12.0719233,-77.10189869999999,"Calle Hernán Cortez 130, San Miguel",San Miguel,En construcción,"31 de Mayo, 2025",BBVA,['Lobby'],duplex,T4,Piso: 8,3,182.00 m2,"S/ 775,000"
1119,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3322-avellana-pueblo-libre-lima-lima-abril-grupo-inmobiliario,Avellana,-12.0725401,-77.05197679999999,Av. Brasil 1350,Pueblo Libre,En planos,"31 de Julio, 2027",Banco BCP,"['Piscina', 'Terraza', 'Zona de Parrillas']",flat,AVE-2-X04,Pisos: Entre 3 al 27,3,68.55 m2,"S/ 388,876"
1414,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg,Edificio Vista Verde,-12.07185509081883,-77.03196365741557,Jr. Torres Paz 834,Cercado de lima,Entrega inmediata,"31 de Octubre, 2023",Banco BANBIF,"['Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Otros']",flat,TIPO 10,Pisos: 7 y 11,2,67.40 m2,"S/ 430,880"
2085,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2047-roosevelt-6000-departamentos-miraflores-lima-lima-marcan,Roosevelt 6000 - Departamentos,-12.1233719092039,-77.01793227785672,Av. Roosevelt 6000,Miraflores,Entrega inmediata,"30 de Noviembre, 2023",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,DPTO-X05,Piso: 10,2,93.90 m2,"S/ 735,000"
4785,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2783-galicia-santiago-de-surco-lima-lima-inhouse,Galicia,-12.115314757821263,-76.99473555299562,C. La Joya 195,Santiago De Surco,En construcción,"31 de Diciembre, 2024",Banco BCP,"['Areas verdes', 'Lobby', 'Otros']",flat,304,Piso: 3,2,91.00 m2,"S/ 752,861"
5821,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2570-henko-miraflores-lima-lima-inarco,HENKO,-12.1294641,-77.0258832,"Ca. Grimaldo Del Solar 701, esquina Ca. Manco Capac",Miraflores,En construcción,"15 de Marzo, 2025",BBVA,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,904,Piso: 9,1,64.28 m2,"S/ 790,000"
2543,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2902-pradera-del-rimac-etapa-4-rimac-lima-lima-besco,Pradera del Rímac - Etapa 4,-12.015756776780997,-77.04296826808311,Av. Morro de Arica 205,Rimac,En construcción,"31 de Diciembre, 2024",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Club House', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,ETAPA 4 - TORRE 3- FLAT - Tipo 1C,Piso: 1,3,62.76 m2,"S/ 308,500"
1762,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3359-insight-san-isidro-lima-lima-conforta-inmobiliaria,INSIGHT,-12.0955087,-77.0128064,Galvez barrenechea 465 san isidro,San Isidro,En planos,"31 de Agosto, 2026",Banco Scotiabank,"['Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas']",flat,C,Pisos: Entre 3 al 8,2,49.20 m2,"$ 111,000"
401,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2905-bravo-san-borja-lima-lima-grupo-mg,Bravo,-12.102983625557233,-77.01111322460335,Av. Parque Sur 750,San Borja,En construcción,"31 de Mayo, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala Bar', 'Terraza']",flat,3 -I,Piso: 2,3,73.33 m2,"S/ 655,410"
2268,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3023-niza-san-borja-lima-lima-ee-inmobiliaria,Niza,-12.0952263,-77.0079105,Av. San Borja Norte. 232,San Borja,En construcción,"30 de Abril, 2025",Banco BCP,['Lobby'],flat,Dpto. 1201,Piso: 12,3,74.46 m2,"S/ 597,000"
3668,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3237-valle-grande-4-carabayllo-lima-lima-enacorp,VALLE GRANDE 4,-11.862355623377484,-77.05571705709315,Av. San Juan de Dios s/n Paradero Haras - Carabayllo,Carabayllo,En construcción,"01 de Noviembre, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Parque privado', 'Sala de Niños', 'Sala de usos Múltiples', 'Otros']",flat,TIPO 124,Piso: 1,3,54.74 m2,"S/ 150,000"
5036,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3253-camelia-jesus-maria-lima-lima-abril-grupo-inmobiliario,Camelia,-12.0651697,-77.0428974,Av. 28 de julio 340,Jesus Maria,En planos,"30 de Abril, 2026",Banco BCP,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,CAM-X07 IMPAR,Pisos: Entre 5 al 25,3,75.15 m2,"S/ 472,457"
5719,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3190-lomas-de-carabayllo-etapa-4-carabayllo-lima-lima-padova,Lomas de Carabayllo Etapa 4,-11.885806345495428,-77.03114028937699,"calle 3, carabayllo",Carabayllo,En construcción,"19 de Junio, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Areas verdes', 'Cancha de Fulbito', 'Club House', 'Jardin interior', 'Minimarket', 'Parque privado', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia']",flat,x01,Pisos: 2 y 4,3,61.35 m2,"S/ 186,907"
2466,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",duplex,Tipo 6,Piso: 11,2,111.86 m2,"S/ 725,000"
3639,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3237-valle-grande-4-carabayllo-lima-lima-enacorp,VALLE GRANDE 4,-11.862355623377484,-77.05571705709315,Av. San Juan de Dios s/n Paradero Haras - Carabayllo,Carabayllo,En construcción,"01 de Noviembre, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Parque privado', 'Sala de Niños', 'Sala de usos Múltiples', 'Otros']",flat,TIPO 81,Piso: 5,3,54.74 m2,"S/ 85,695"
2415,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3250-albamar-park-town-miraflores-lima-lima-albamar-grupo-inmobiliario,Albamar | Park Town,-12.1252591,-77.02314779999999,"Av. Casimiro Ulloa 490, Miraflores",Miraflores,En planos,"30 de Junio, 2026",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Tipo 2,Pisos: Entre 2 al 16,2,60.86 m2,"S/ 593,700"
4469,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2935-hq7-santiago-de-surco-lima-lima-ee-inmobiliaria,HQ7,-12.133082964524512,-77.00158689644715,Cl. Hermanos Quintero 190,Santiago De Surco,En planos,"31 de Agosto, 2025",Banco BCP,['Lobby'],flat,Dpto. 202,Piso: 2,3,113.83 m2,"$ 199,000"
5198,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3211-las-praderas-chorrillos-lima-lima-tale-inmobiliaria,Las Praderas,-12.1768317,-76.99919310000001,"Av. Los Faisanes 485, Chorrillos 15054",Chorrillos,En planos,"31 de Diciembre, 2026",Otros,"['Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X04,Pisos: Entre 2 al 17,3,65.30 m2,"S/ 367,000"
1279,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2029-principal-775-surquillo-lima-lima-real-inmobiliaria,Principal 775,-12.118654526927015,-77.00478384477641,Av. Principal 775,Surquillo,Entrega inmediata,"31 de Agosto, 2023",BBVA,"['Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 3,Pisos: Entre 3 al 17,3,73.40 m2,"S/ 507,000"
4158,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2725-distrito-34-etapa-2-surquillo-lima-lima-grupo-lar,DISTRITO 34 - ETAPA 2,-12.1040361,-77.0184555,Av. República de Panamá 4077,Surquillo,En construcción,"31 de Diciembre, 2025",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,C2,"Pisos: 16, 17, 18, 19, 20",2,69.92 m2,"S/ 514,009"
2942,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2560-nossa-jesus-maria-lima-lima-grupo-tyc,NOSSA,-12.0658912,-77.0458367,Avenida Brasil 657,Jesus Maria,Entrega inmediata,"31 de Diciembre, 2019","Banco BCP, BBVA, Banco Interbank","['Área de juegos para niños', 'Jardin de niños', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,1707,Piso: 17,3,85.13 m2,"S/ 537,800"
2504,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 6-A,"Pisos: 2, 3, 13, 19",1,38.00 m2,"S/ 430,000"
910,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3027-qantua-cercado-de-lima-lima-lima-grupo-lar,Qantua,-12.0564006,-77.035479,jr lampa 1237,Cercado de lima,En planos,"31 de Diciembre, 2025","BBVA, Otros","['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Parque privado', 'Sala de usos Múltiples', 'Otros']",flat,1 - B,"Pisos: 2, 3, 4, 5, 6",1,40.34 m2,"S/ 295,366"
1570,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1857-condominio-esencial-santiago-de-surco-lima-lima-la-venturosa,Condominio Esencial,-12.168656986258767,-76.99251155846443,Esquina de Av. Guardia Civil Norte con Av. Los Faisanes,Santiago De Surco,Entrega inmediata,"31 de Julio, 2024",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Sala de usos Múltiples', 'Techo Panorámico']",duplex,T43 - C,Piso: 18,2,137.19 m2,"S/ 606,282"
4233,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3025-centrix-28-miraflores-lima-lima-ee-inmobiliaria,Centrix 28,-12.12972221149553,-77.0214986734462,AV. 28 de Julio 1109 con Cl. Francisco del Castillo N° 359 - 365,Miraflores,En planos,"31 de Julio, 2026",Banco BCP,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Parrillas']",flat,Tipo 04,Pisos: Entre 2 al 11,3,73.96 m2,"S/ 577,000"
5846,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3342-alborada-iii-san-miguel-lima-lima-grupo-mg,ALBORADA III,-12.0866944,-77.0911878,Av. La paz 839,San Miguel,En planos,"31 de Diciembre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,A4c,"Pisos: 13, 14, 15",2,55.30 m2,"S/ 278,440"
4029,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3268-arq-park-santiago-de-surco-lima-lima-ee-inmobiliaria,Arq Park,-12.1170818,-76.9918728,Jr. Matarani 170,Santiago De Surco,En planos,"31 de Julio, 2025",Banco BCP,['Lobby'],duplex,DÚPLEX 603,Piso: 6,2,165.76 m2,"$ 265,000"
